timestamp;datetime;focus_value;focus_metric;is_locked;lock_position;current_position;pi_output;crop_size;crop_center;error;integral_term;derivative_term;step_size_um;travel_used_um
1765806625.9065778;2025-12-15 14:50:25.906;943.1588475486201;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806626.586368;2025-12-15 14:50:26.586;939.8296251867894;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806626.918821;2025-12-15 14:50:26.918;940.107025397029;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806627.450217;2025-12-15 14:50:27.450;939.3217908806176;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806628.040144;2025-12-15 14:50:28.040;940.4861418624689;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806628.2642298;2025-12-15 14:50:28.264;940.5560120092337;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806628.564212;2025-12-15 14:50:28.564;939.2729621667614;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806629.1180239;2025-12-15 14:50:29.118;656.4292541873049;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806629.349678;2025-12-15 14:50:29.349;655.7240574328122;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806629.8451478;2025-12-15 14:50:29.845;655.4782592737834;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806630.288053;2025-12-15 14:50:30.288;869.582750398854;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806630.6794398;2025-12-15 14:50:30.679;1084.8852165833764;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806630.95759;2025-12-15 14:50:30.957;143.9636377240339;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
1765806631.263999;2025-12-15 14:50:31.263;132.8090084173427;peak;False;;-5000.0;;1168;[1268, 1260];;;;;0.0
