timestamp;datetime;focus_value;focus_metric;is_locked;lock_position;current_position;pi_output;crop_size;crop_center;error;integral_term;derivative_term;step_size_um;travel_used_um
1763993454.060878;2025-11-24 15:10:54.060;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993454.247212;2025-11-24 15:10:54.247;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993454.419702;2025-11-24 15:10:54.419;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993455.3868659;2025-11-24 15:10:55.386;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993456.0867252;2025-11-24 15:10:56.086;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993456.551119;2025-11-24 15:10:56.551;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993456.743542;2025-11-24 15:10:56.743;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993456.9747992;2025-11-24 15:10:56.974;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993457.148087;2025-11-24 15:10:57.148;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993457.3155892;2025-11-24 15:10:57.315;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993457.494263;2025-11-24 15:10:57.494;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993457.659852;2025-11-24 15:10:57.659;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993457.8288598;2025-11-24 15:10:57.828;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.0229912;2025-11-24 15:10:58.022;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.177675;2025-11-24 15:10:58.177;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.351299;2025-11-24 15:10:58.351;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.550241;2025-11-24 15:10:58.550;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.724915;2025-11-24 15:10:58.724;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993458.974559;2025-11-24 15:10:58.974;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993459.142729;2025-11-24 15:10:59.142;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993459.303148;2025-11-24 15:10:59.303;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993459.494425;2025-11-24 15:10:59.494;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993459.6634262;2025-11-24 15:10:59.663;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993459.956239;2025-11-24 15:10:59.956;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993460.136001;2025-11-24 15:11:00.136;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993460.306598;2025-11-24 15:11:00.306;1400.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993460.49746;2025-11-24 15:11:00.497;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993460.952906;2025-11-24 15:11:00.952;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993461.1721332;2025-11-24 15:11:01.172;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993462.600801;2025-11-24 15:11:02.600;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.083246;2025-11-24 15:11:03.083;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.2783418;2025-11-24 15:11:03.278;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.4446561;2025-11-24 15:11:03.444;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.6143181;2025-11-24 15:11:03.614;1401.5;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.766759;2025-11-24 15:11:03.766;1401.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
1763993463.9328508;2025-11-24 15:11:03.932;1402.0;peak;False;;-5157.8125;;884;[1240, 1400];;;;;0.0
