timestamp;datetime;focus_value;focus_metric;is_locked;lock_position;current_position;pi_output;crop_size;crop_center;error;integral_term;derivative_term;step_size_um;travel_used_um
1765880485.352439;2025-12-16 11:21:25.352;814.0350002252882;peak;False;;-10381.875;;1168;[1268, 1260];;;;;0.0
1765880487.099299;2025-12-16 11:21:27.099;814.0691790405398;peak;False;;-10381.875;;1168;[1268, 1260];;;;;0.0
1765880487.597672;2025-12-16 11:21:27.597;814.117387045413;peak;False;;-10381.875;;1168;[1268, 1260];;;;;0.0
1765880488.144525;2025-12-16 11:21:28.144;814.1376318637421;peak;False;;-10381.875;;1352;[1048, 1116];;;;;0.0
1765880490.334997;2025-12-16 11:21:30.334;1050.112205468169;peak;False;;-10381.875;;1352;[1048, 1116];;;;;0.0
1765880490.7962859;2025-12-16 11:21:30.796;1050.0371235893335;peak;False;;-10381.875;;1352;[1048, 1116];;;;;0.0
1765880491.28588;2025-12-16 11:21:31.285;1050.201329988648;peak;False;;-10381.875;;1352;[1048, 1116];;;;;0.0
1765880492.508768;2025-12-16 11:21:32.508;1050.1900520088432;peak;False;;-10329.6875;;1352;[1048, 1116];;;;;0.0
1765880493.2134159;2025-12-16 11:21:33.213;1050.54969748899;peak;False;;-10329.6875;;1352;[1048, 1116];;;;;0.0
1765880493.677928;2025-12-16 11:21:33.677;1050.5261943481794;peak;False;;-10329.6875;;1352;[1048, 1116];;;;;0.0
1765880494.260863;2025-12-16 11:21:34.260;1050.0336862570884;peak;False;;-10413.75;;1352;[1048, 1116];;;;;0.0
1765880495.0626402;2025-12-16 11:21:35.062;1046.6711884573879;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880495.393986;2025-12-16 11:21:35.393;1047.0999648680781;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880495.900621;2025-12-16 11:21:35.900;1047.065417456943;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880496.266461;2025-12-16 11:21:36.266;1047.2095176827681;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880498.39066;2025-12-16 11:21:38.390;1047.090461273413;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880498.8442738;2025-12-16 11:21:38.844;1047.08306864488;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880499.165496;2025-12-16 11:21:39.165;1047.1467317845534;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880499.634294;2025-12-16 11:21:39.634;1047.1245744090174;peak;False;;-10474.375;;1352;[1048, 1116];;;;;0.0
1765880499.860959;2025-12-16 11:21:39.860;1045.0652135259281;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880500.099757;2025-12-16 11:21:40.099;1044.3218802299907;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880500.3635871;2025-12-16 11:21:40.363;1044.3628269956973;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880500.7953222;2025-12-16 11:21:40.795;1044.306676466646;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880501.086708;2025-12-16 11:21:41.086;1044.1918777715343;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880501.31728;2025-12-16 11:21:41.317;1044.314593658057;peak;False;;-10537.1875;;1352;[1048, 1116];;;;;0.0
1765880501.916322;2025-12-16 11:21:41.916;1044.8566920495564;peak;False;;-10650.625;;1352;[1048, 1116];;;;;0.0
1765880502.266437;2025-12-16 11:21:42.266;1042.85280385693;peak;False;;-10650.625;;1352;[1048, 1116];;;;;0.0
1765880502.5577369;2025-12-16 11:21:42.557;1042.7679333595902;peak;False;;-10650.625;;1352;[1048, 1116];;;;;0.0
1765880502.9598038;2025-12-16 11:21:42.959;1042.7791270526347;peak;False;;-10650.625;;1352;[1048, 1116];;;;;0.0
1765880503.403032;2025-12-16 11:21:43.403;1042.8092993947787;peak;False;;-10650.625;;1352;[1048, 1116];;;;;0.0
1765880503.654124;2025-12-16 11:21:43.654;1042.892550186627;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
1765880504.466073;2025-12-16 11:21:44.466;1045.175780007567;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
1765880504.997809;2025-12-16 11:21:44.997;1045.1920468185926;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
1765880505.3645911;2025-12-16 11:21:45.364;1045.1624147817327;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
1765880506.066139;2025-12-16 11:21:46.066;1045.0766306149055;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
1765880506.654347;2025-12-16 11:21:46.654;1045.114508843484;peak;False;;-10540.3125;;1352;[1048, 1116];;;;;0.0
